Chg, spotDist, metRelChg, volChg, target
159, 42, 158, 108, HOLD
152, 44, 89, 18, HOLD
166, 46, 121, 60, HOLD
156, 48, 172, 63, HOLD
130, 50, 155, 56, HOLD
65, 50, 87, 47, HOLD
148, 46, 139, 53, HOLD
53, 47, 93, 36, HOLD
87, 42, 133, 66, HOLD
205, 39, 215, 20, HOLD
124, 44, 80, 90, HOLD
141, 44, 119, 65, HOLD
129, 45, 126, 54, HOLD
86, 45, 93, 62, HOLD
64, 42, 58, 11, HOLD
66, 38, 36, 69, HOLD
113, 33, 114, 36, HOLD
98, 32, 66, 71, HOLD
96, 30, 115, 56, HOLD
188, 27, 196, 36, HOLD
104, 32, 61, 50, HOLD
83, 30, 64, 58, HOLD
132, 27, 137, 42, HOLD
104, 27, 104, 39, HOLD
77, 25, 116, 47, HOLD
82, 21, 97, 53, HOLD
76, 18, 31, 40, HOLD
29, 13, 0, 36, HOLD
173, 5, 188, 47, HOLD
159, 9, 171, 124, HOLD
166, 11, 142, 31, HOLD
109, 14, 114, 51, HOLD
132, 13, 143, 61, HOLD
145, 13, 134, 62, HOLD
107, 14, 112, 41, HOLD
90, 13, 110, 31, HOLD
108, 10, 145, 31, HOLD
121, 57, 131, 43, BUY
174, 57, 176, 26, HOLD
205, 60, 196, 43, BUY
117, 64, 125, 25, BUY
92, 64, 125, 74, BUY
77, 61, 95, 39, BUY
116, 58, 124, 41, BUY
155, 57, 148, 96, BUY
121, 59, 135, 34, BUY
92, 59, 89, 29, BUY
47, 56, 53, 56, BUY
148, 51, 189, 30, HOLD
180, 52, 197, 103, HOLD
112, 55, 174, 47, HOLD
188, 54, 176, 33, HOLD
110, 58, 111, 91, BUY
150, 57, 135, 48, HOLD
108, 58, 100, 66, BUY
84, 57, 112, 37, BUY
24, 54, 67, 4, HOLD
0, 47, 32, 37, HOLD
57, 38, 60, 93, HOLD
157, 33, 168, 84, HOLD
70, 35, 108, 24, HOLD
126, 30, 153, 36, HOLD
123, 30, 100, 78, HOLD
255, 30, 255, 28, HOLD
154, 39, 163, 104, HOLD
114, 41, 119, 75, HOLD
72, 40, 92, 32, HOLD
36, 36, 65, 18, HOLD
50, 29, 81, 74, HOLD
150, 22, 135, 38, HOLD
121, 24, 122, 59, HOLD
199, 24, 120, 38, HOLD
191, 29, 117, 69, HOLD
102, 34, 159, 81, HOLD
113, 32, 110, 72, HOLD
141, 30, 167, 49, HOLD
105, 31, 154, 25, HOLD
169, 30, 169, 74, HOLD
193, 33, 199, 74, HOLD
24, 54, 67, 4, HOLD
0, 47, 32, 37, HOLD
57, 38, 60, 93, HOLD
157, 33, 168, 84, HOLD
70, 35, 108, 24, HOLD
126, 30, 153, 36, HOLD
123, 30, 100, 78, HOLD
255, 30, 255, 28, HOLD
154, 39, 163, 104, HOLD
114, 41, 119, 75, HOLD
72, 40, 92, 32, HOLD
36, 36, 65, 18, HOLD
50, 29, 81, 74, HOLD
150, 22, 135, 38, HOLD
121, 24, 122, 59, HOLD
199, 24, 120, 38, HOLD
191, 29, 117, 69, HOLD
102, 34, 159, 81, HOLD
