Chg, spotDist, metRelChg, volChg, target
100, 56, 106, 32, HOLD
0, 55, 111, 25, HOLD
181, 52, 132, 41, HOLD
134, 53, 151, 32, HOLD
233, 53, 186, 40, HOLD
95, 55, 117, 47, HOLD
113, 54, 174, 28, HOLD
75, 54, 192, 37, HOLD
159, 52, 255, 23, HOLD
158, 53, 199, 42, HOLD
192, 53, 179, 23, HOLD
134, 54, 206, 44, HOLD
123, 54, 158, 28, HOLD
121, 54, 113, 41, HOLD
164, 53, 96, 25, HOLD
172, 54, 163, 30, HOLD
160, 54, 172, 38, HOLD
103, 55, 168, 37, HOLD
107, 54, 198, 25, HOLD
152, 54, 224, 40, HOLD
246, 54, 197, 16, HOLD
172, 56, 174, 40, HOLD
90, 56, 0, 46, HOLD
109, 55, 22, 88, HOLD
178, 55, 239, 26, HOLD
146, 56, 155, 58, HOLD
41, 56, 91, 36, HOLD
46, 54, 135, 17, HOLD
28, 52, 44, 29, HOLD
176, 50, 143, 37, HOLD
181, 51, 156, 32, HOLD
162, 51, 159, 30, HOLD
158, 52, 128, 44, HOLD
91, 52, 127, 23, HOLD
120, 51, 156, 23, HOLD
123, 54, 158, 28, HOLD
121, 54, 113, 41, HOLD
164, 53, 96, 25, HOLD
172, 54, 163, 30, HOLD
160, 54, 172, 38, HOLD
103, 55, 168, 37, HOLD
107, 54, 198, 25, HOLD
152, 54, 224, 40, HOLD
246, 54, 197, 16, HOLD
172, 56, 174, 40, HOLD
90, 56, 0, 46, HOLD
109, 55, 22, 88, HOLD
178, 55, 239, 26, HOLD
146, 56, 155, 58, HOLD
41, 56, 91, 36, HOLD
46, 54, 135, 17, HOLD
28, 52, 44, 29, HOLD
176, 50, 143, 37, HOLD
181, 51, 156, 32, HOLD
162, 51, 159, 30, HOLD
158, 52, 128, 44, HOLD
91, 52, 127, 23, HOLD
120, 51, 156, 24, HOLD
77, 51, 107, 28, HOLD
86, 50, 153, 46, HOLD
127, 49, 163, 19, HOLD
203, 48, 127, 43, HOLD
178, 50, 137, 25, HOLD
91, 50, 94, 30, HOLD
104, 49, 116, 23, HOLD
160, 49, 164, 66, HOLD
184, 49, 204, 24, HOLD
130, 50, 132, 39, HOLD
70, 50, 117, 42, HOLD
107, 48, 169, 29, HOLD
147, 48, 156, 39, HOLD
165, 48, 107, 22, HOLD
65, 49, 100, 29, HOLD
181, 47, 77, 28, HOLD
152, 48, 90, 44, HOLD
233, 48, 131, 22, HOLD
255, 50, 129, 32, HOLD
96, 52, 125, 32, HOLD
86, 50, 153, 46, HOLD
127, 49, 163, 19, HOLD
203, 48, 127, 43, HOLD
178, 50, 137, 25, HOLD
91, 50, 94, 30, HOLD
104, 49, 116, 23, HOLD
160, 49, 164, 66, HOLD
184, 49, 204, 24, HOLD
130, 50, 132, 39, HOLD
70, 50, 117, 42, HOLD
107, 48, 169, 29, HOLD
147, 48, 156, 39, HOLD
165, 48, 107, 22, HOLD
65, 49, 100, 29, HOLD
181, 47, 77, 28, HOLD
152, 48, 90, 44, HOLD
233, 48, 131, 22, HOLD
255, 50, 129, 32, HOLD
96, 52, 125, 55, HOLD
105, 51, 165, 37, HOLD
153, 51, 217, 30, HOLD
88, 51, 121, 27, HOLD
247, 50, 223, 23, HOLD
214, 52, 142, 34, HOLD
50, 54, 142, 65, HOLD
157, 52, 142, 41, HOLD
65, 52, 142, 17, HOLD
65, 51, 142, 48, HOLD
69, 49, 142, 25, HOLD
132, 48, 167, 50, HOLD
185, 48, 121, 27, HOLD
127, 49, 116, 45, HOLD
129, 48, 117, 21, HOLD
109, 48, 146, 45, HOLD
127, 48, 149, 30, HOLD
70, 47, 110, 22, HOLD
40, 46, 118, 32, HOLD
156, 44, 131, 35, HOLD
182, 44, 178, 48, HOLD
200, 45, 160, 22, HOLD
163, 46, 144, 44, HOLD
178, 47, 102, 44, HOLD
153, 51, 217, 30, HOLD
88, 51, 121, 27, HOLD
247, 50, 223, 23, HOLD
214, 52, 142, 34, HOLD
50, 54, 142, 65, HOLD
157, 52, 142, 41, HOLD
65, 52, 142, 17, HOLD
65, 51, 142, 48, HOLD
69, 49, 142, 25, HOLD
132, 48, 167, 50, HOLD
185, 48, 121, 27, HOLD
127, 49, 116, 45, HOLD
129, 48, 117, 21, HOLD
109, 48, 146, 45, HOLD
127, 48, 149, 30, HOLD
70, 47, 110, 22, HOLD
40, 46, 118, 32, HOLD
156, 44, 131, 35, HOLD
182, 44, 178, 48, HOLD
200, 45, 160, 22, HOLD
163, 46, 144, 44, HOLD
178, 47, 102, 20, HOLD
149, 48, 91, 46, HOLD
157, 48, 158, 29, HOLD
132, 48, 162, 32, HOLD
70, 48, 149, 40, HOLD
186, 47, 160, 19, HOLD
80, 48, 178, 48, HOLD
87, 46, 171, 31, HOLD
84, 45, 74, 23, HOLD
210, 44, 158, 38, HOLD
118, 46, 102, 42, HOLD
137, 45, 141, 34, HOLD
112, 45, 154, 36, HOLD
32, 44, 96, 19, HOLD
161, 42, 165, 48, HOLD
127, 43, 144, 30, HOLD
176, 42, 158, 40, HOLD
39, 43, 107, 26, HOLD
117, 41, 105, 35, HOLD
101, 41, 91, 33, HOLD
111, 40, 131, 53, HOLD
53, 39, 86, 53, HOLD
157, 48, 158, 29, HOLD
132, 48, 162, 32, HOLD
70, 48, 149, 40, HOLD
186, 47, 160, 19, HOLD
80, 48, 178, 48, HOLD
87, 46, 171, 31, HOLD
84, 45, 74, 23, HOLD
210, 44, 158, 38, HOLD
118, 46, 102, 42, HOLD
137, 45, 141, 34, HOLD
112, 45, 154, 36, HOLD
32, 44, 96, 19, HOLD
161, 42, 165, 48, HOLD
127, 43, 144, 30, HOLD
176, 42, 158, 40, HOLD
39, 43, 107, 26, HOLD
117, 41, 105, 35, HOLD
101, 41, 91, 33, HOLD
111, 40, 131, 53, HOLD
53, 39, 86, 86, HOLD
0, 37, 58, 255, HOLD
105, 34, 182, 79, HOLD
146, 33, 187, 27, HOLD
108, 33, 109, 67, HOLD
113, 33, 152, 40, HOLD
117, 32, 120, 0, HOLD
178, 31, 167, 31, HOLD
104, 32, 78, 35, HOLD
121, 32, 146, 23, HOLD
79, 31, 110, 30, HOLD
183, 30, 158, 51, HOLD
145, 31, 165, 38, HOLD
93, 31, 150, 34, HOLD
93, 30, 156, 30, HOLD
93, 29, 136, 26, HOLD
173, 28, 124, 29, HOLD
211, 28, 156, 40, HOLD
183, 30, 155, 33, HOLD
90, 31, 121, 66, HOLD
85, 30, 165, 30, HOLD
169, 29, 135, 30, HOLD
79, 71, 145, 29, HOLD
106, 70, 135, 29, HOLD
105, 69, 99, 38, HOLD
142, 69, 163, 37, HOLD
90, 69, 126, 30, HOLD
75, 68, 148, 35, HOLD
54, 67, 111, 25, HOLD
100, 65, 106, 32, HOLD
0, 64, 111, 25, HOLD
181, 62, 132, 41, HOLD
134, 62, 151, 32, HOLD
233, 62, 186, 40, HOLD
95, 64, 117, 47, HOLD
113, 63, 174, 28, HOLD
75, 63, 192, 37, HOLD
159, 61, 255, 23, HOLD
158, 62, 199, 42, HOLD
192, 62, 179, 23, HOLD
134, 63, 206, 44, HOLD
123, 63, 158, 28, HOLD
121, 63, 113, 41, HOLD
164, 62, 96, 25, HOLD
172, 63, 163, 30, HOLD
160, 64, 172, 38, HOLD
