Chg, spotDist, metRelChg, volChg, target
228, 20, 0, 20, HOLD
166, 23, 69, 37, HOLD
160, 24, 55, 23, HOLD
212, 24, 108, 37, HOLD
142, 26, 175, 255, HOLD
90, 25, 48, 1, HOLD
0, 22, 138, 5, HOLD
122, 14, 255, 48, HOLD
175, 13, 192, 14, HOLD
159, 13, 139, 19, HOLD
149, 13, 95, 23, HOLD
220, 13, 227, 17, HOLD
199, 15, 137, 24, HOLD
117, 17, 93, 22, HOLD
131, 15, 121, 32, HOLD
99, 14, 93, 11, HOLD
113, 11, 139, 20, HOLD
199, 8, 158, 47, HOLD
110, 10, 105, 6, HOLD
110, 8, 122, 34, HOLD
131, 5, 167, 10, HOLD
195, 4, 173, 34, HOLD
161, 6, 127, 19, HOLD
208, 6, 193, 19, HOLD
181, 8, 157, 31, HOLD
176, 9, 44, 13, HOLD
119, 10, 91, 34, HOLD
117, 8, 158, 21, HOLD
168, 5, 143, 27, HOLD
176, 6, 154, 32, HOLD
184, 6, 147, 32, HOLD
179, 26, 145, 26, HOLD
161, 27, 146, 15, HOLD
134, 27, 121, 19, HOLD
150, 26, 135, 23, HOLD
161, 25, 147, 42, HOLD
188, 25, 150, 0, HOLD
172, 26, 140, 58, HOLD
183, 27, 155, 1, HOLD
183, 28, 132, 43, HOLD
174, 29, 115, 40, HOLD
169, 29, 126, 11, HOLD
145, 30, 125, 32, HOLD
149, 29, 135, 27, HOLD
163, 29, 142, 34, HOLD
164, 29, 144, 13, HOLD
152, 29, 153, 26, HOLD
157, 28, 152, 16, HOLD
154, 28, 135, 178, HOLD
164, 28, 134, 21, HOLD
178, 28, 158, 8, HOLD
163, 29, 149, 0, HOLD
159, 29, 143, 31, HOLD
157, 29, 132, 17, HOLD
161, 29, 147, 17, HOLD
141, 29, 126, 14, HOLD
148, 28, 132, 32, HOLD
163, 27, 137, 37, HOLD
174, 28, 159, 13, HOLD
175, 28, 155, 57, HOLD
156, 29, 152, 12, HOLD
149, 29, 153, 18, HOLD
152, 28, 150, 7, HOLD
171, 28, 151, 28, HOLD
148, 28, 130, 69, HOLD
159, 28, 142, 21, HOLD
165, 28, 133, 18, HOLD
156, 28, 144, 23, HOLD
159, 28, 128, 38, HOLD
154, 28, 126, 18, HOLD
141, 27, 145, 19, HOLD
137, 26, 142, 15, HOLD
150, 25, 125, 15, HOLD
161, 29, 147, 17, HOLD
141, 29, 126, 14, HOLD
148, 28, 132, 32, HOLD
163, 27, 137, 37, HOLD
174, 28, 159, 13, HOLD
175, 28, 155, 57, HOLD
156, 29, 152, 12, HOLD
149, 29, 153, 18, HOLD
152, 28, 150, 7, HOLD
171, 28, 151, 28, HOLD
148, 28, 130, 69, HOLD
159, 28, 142, 21, HOLD
165, 28, 133, 18, HOLD
156, 28, 144, 23, HOLD
159, 28, 128, 38, HOLD
154, 28, 126, 18, HOLD
141, 27, 145, 19, HOLD
137, 26, 142, 15, HOLD
150, 25, 125, 26, HOLD
160, 25, 144, 29, HOLD
148, 25, 140, 14, HOLD
154, 24, 144, 16, HOLD
132, 24, 120, 7, HOLD
104, 23, 90, 14, HOLD
175, 20, 155, 34, HOLD
135, 21, 128, 4, HOLD
215, 20, 187, 70, HOLD
154, 22, 145, 25, HOLD
161, 22, 143, 27, HOLD
182, 22, 163, 19, HOLD
144, 23, 149, 27, HOLD
160, 22, 168, 30, HOLD
157, 22, 153, 22, HOLD
157, 22, 121, 5, HOLD
165, 22, 138, 48, HOLD
142, 22, 128, 152, HOLD
150, 21, 105, 4, HOLD
133, 21, 139, 18, HOLD
175, 19, 139, 11, HOLD
167, 20, 139, 11, HOLD
160, 25, 144, 29, HOLD
148, 25, 140, 14, HOLD
154, 24, 144, 16, HOLD
132, 24, 120, 7, HOLD
104, 23, 90, 14, HOLD
175, 20, 155, 34, HOLD
135, 21, 128, 4, HOLD
215, 20, 187, 70, HOLD
154, 22, 145, 25, HOLD
161, 22, 143, 27, HOLD
182, 22, 163, 19, HOLD
144, 23, 149, 27, HOLD
160, 22, 168, 30, HOLD
157, 22, 153, 22, HOLD
157, 22, 121, 5, HOLD
165, 22, 138, 48, HOLD
142, 22, 128, 152, HOLD
150, 21, 105, 4, HOLD
133, 21, 139, 18, HOLD
175, 19, 139, 11, HOLD
167, 20, 139, 17, HOLD
147, 20, 139, 7, HOLD
158, 20, 139, 29, HOLD
160, 20, 139, 25, HOLD
190, 20, 180, 20, HOLD
178, 21, 180, 27, HOLD
151, 22, 127, 36, HOLD
149, 21, 101, 15, HOLD
151, 21, 134, 42, HOLD
168, 20, 154, 16, HOLD
165, 21, 150, 32, HOLD
150, 21, 143, 10, HOLD
149, 20, 136, 31, HOLD
139, 20, 150, 5, HOLD
137, 19, 177, 36, HOLD
148, 18, 114, 13, HOLD
127, 17, 101, 16, HOLD
104, 16, 70, 11, HOLD
202, 13, 153, 23, HOLD
169, 15, 137, 23, HOLD
175, 19, 139, 11, HOLD
167, 20, 139, 17, HOLD
147, 20, 139, 7, HOLD
158, 20, 139, 29, HOLD
160, 20, 139, 25, HOLD
